comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
FG0042:FG0169	0.451	1	1	1	2	2	1	1	1	2	1	1	2	2	1	0.383	0.424	0.409	0.331	0.167	0.447	0.296	0.777	0.381	0.234	0.583	0.6	0.269	0.237
FG0042:FG0170	0.585	1	1	1	3	3	1	1	2	1	3	1	2	2	1	0.331	0.327	0.301	0.258	0.306	0.553	0.71	0.551	0.617	0.234	0.417	0.244	0.412	0.901
FG0042:FG0177	0.487	1	0	1	2	2	2	1	1	1	1	1	1	3	1	0.138	0.0	1.0	0.614	0.472	0.171	0.484	0.347	0.15	0.234	0.514	0.377	0.284	0.719
FG0042:FG0178	0.556	1	1	1	2	2	2	1	0	1	1	2	1	1	2	1.0	1.0	0.419	0.446	0.222	0.367	1.0	0.0	0.85	0.234	0.417	0.244	0.4	0.733
FG0042:FG0180	0.542	1	1	1	1	3	1	1	0	2	1	1	2	1	2	0.331	1.0	0.193	0.397	0.222	1.0	1.0	0.0	0.186	0.234	0.417	0.515	0.4	0.767
FG0042:FG0181	0.422	1	1	1	2	2	1	1	0	1	1	2	2	1	2	0.451	1.0	1.0	0.614	0.167	0.3	1.0	0.0	0.15	0.234	0.368	0.156	0.4	0.099
FG0042:FG0182	0.555	1	1	0	2	2	1	1	2	1	1	1	2	2	2	1.0	1.0	0.0	0.614	0.173	0.553	1.0	0.352	0.451	0.544	0.333	0.244	0.417	0.265
FG0042:FG0183	0.535	1	1	0	2	2	1	0	2	1	1	1	2	2	1	1.0	0.804	0.0	0.346	0.222	1.0	0.0	0.294	0.85	0.234	0.904	0.6	0.112	0.645
FG0042:FG0184	0.545	1	1	1	1	1	2	1	0	1	2	1	2	2	2	1.0	0.25	1.0	0.128	0.14	0.447	0.919	0.0	0.85	0.234	0.583	0.244	0.488	0.403
FG0042:FG0186	0.478	1	1	1	1	3	1	0	1	1	2	1	2	1	1	0.544	0.46	0.265	0.128	0.328	0.447	0.0	0.337	0.85	0.482	0.062	0.318	0.4	0.901
FG0042:FG0189	0.581	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1.0	1.0	0.599	0.128	0.222	0.447	0.582	0.721	0.85	1.0	0.257	0.6	0.174	0.475
FG0042:FG0198	0.56	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1.0	1.0	0.24	0.389	0.472	0.206	1.0	0.883	0.783	0.245	0.417	1.0	0.512	0.098
FG0042:FG0220	0.583	1	1	1	2	2	1	1	0	1	1	1	2	2	2	1.0	0.138	0.331	0.614	0.287	0.553	1.0	0.0	0.745	0.845	0.281	0.543	0.14	0.747
FG0042:FG0221	0.525	0	1	0	2	2	2	1	1	2	1	1	2	1	2	0.0	1.0	0.0	0.614	0.612	0.249	0.804	0.081	0.425	0.639	0.417	0.46	0.4	0.404
FG0042:FG0232	0.433	0	2	0	2	2	1	1	2	2	1	0	3	2	2	0.0	0.287	0.0	0.258	0.612	0.447	1.0	0.358	0.389	0.786	0.0	0.244	0.138	0.244
FG0042:FG0260	0.538	0	1	1	2	1	2	1	1	2	2	2	1	2	2	0.0	0.608	0.375	0.614	0.388	0.447	0.303	0.834	0.241	0.582	0.096	0.844	0.171	0.363
FG0042:FG0261	0.446	0	1	1	1	2	2	1	1	1	1	2	3	2	1	0.0	0.59	0.619	0.128	0.14	0.179	1.0	0.824	0.23	0.502	0.417	0.401	0.298	0.099
FG0042:FG0264	0.384	0	2	1	2	2	2	1	0	1	3	2	2	3	2	0.0	0.283	0.08	0.614	0.222	0.553	0.138	0.0	0.16	0.3	0.144	0.244	0.176	0.537
FG0042:FG0266	0.591	1	1	1	2	2	1	1	1	1	1	2	1	2	1	0.887	1.0	1.0	0.359	0.222	0.553	0.779	0.096	0.853	0.766	0.469	0.168	0.112	0.901
FG0042:FG0268	0.484	0	0	2	2	2	2	0	1	1	2	1	1	1	1	0.0	0.0	0.401	0.614	0.408	0.218	0.0	0.862	0.15	0.234	0.583	0.244	0.4	1.0
FG0042:FG0272	0.617	1	1	1	1	3	3	1	0	1	2	3	2	1	1	1.0	0.379	0.324	1.0	0.472	0.29	1.0	0.0	1.0	0.234	0.107	0.6	0.4	0.901
FG0042:FG0288	0.406	2	1	0	1	3	2	1	1	1	1	2	1	1	2	0.507	1.0	0.0	0.128	0.408	0.447	0.411	0.83	0.15	0.234	0.237	0.244	0.517	0.27
FG0042:FG0290	0.506	1	1	0	1	3	1	1	1	1	2	2	2	1	1	0.416	0.093	0.0	0.742	0.472	0.553	0.247	0.483	0.15	0.234	0.531	0.291	0.888	0.6
FG0042:FG0292	0.514	0	1	0	1	2	2	1	1	1	2	2	2	3	2	0.0	0.549	0.0	0.128	0.472	0.447	0.549	0.651	0.15	0.473	0.187	0.372	0.488	0.786
FG0042:FG0293	0.416	0	1	0	1	3	1	1	2	1	1	1	2	2	1	0.0	0.341	0.0	0.128	0.222	0.447	0.895	0.479	0.174	0.477	0.711	0.6	0.112	0.307
FG0042:FG0295	0.475	2	1	1	2	2	2	0	1	1	1	1	2	1	1	0.472	0.432	0.202	0.368	0.472	0.363	0.0	0.512	0.863	0.234	0.552	0.6	0.171	0.516
FG0042:FG0307	0.539	1	1	1	2	2	1	1	1	1	1	2	2	2	2	0.218	0.409	0.322	0.614	0.612	0.553	0.096	0.343	0.85	0.234	0.583	0.531	0.488	0.293
FG0042:FG0309	0.35	1	1	0	2	4	1	0	0	1	0	1	1	1	1	0.543	1.0	0.0	0.345	0.222	0.447	0.0	0.0	0.248	0.0	0.24	0.244	0.4	0.649
FG0042:FG0350	0.567	1	1	1	2	2	1	1	2	1	2	1	1	3	3	0.331	0.236	1.0	0.614	0.14	0.155	0.641	0.421	0.85	0.606	0.583	0.681	0.342	0.171
FG0042:FG0356	0.508	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1.0	0.401	0.324	0.13	0.173	0.447	0.244	0.846	0.72	0.234	1.0	0.3	0.347	0.374
FG0042:FG0358	0.382	0	1	0	2	2	1	0	1	0	1	1	2	1	1	0.0	0.26	0.0	0.158	0.222	1.0	0.0	0.186	0.0	0.385	0.583	0.4	0.4	0.615
FG0042:FG0362	0.47	1	1	0	1	2	0	1	2	1	1	1	1	2	2	0.549	1.0	0.0	0.742	0.472	0.0	1.0	0.349	0.15	0.234	0.417	0.244	0.4	0.489
FG0042:FG0370	0.64	0	1	2	2	2	1	1	1	1	1	1	2	3	1	0.0	0.321	0.216	0.339	0.472	0.447	1.0	1.0	0.15	0.499	0.583	0.6	0.488	0.901
FG0042:FG0391	0.549	0	0	1	1	2	1	2	1	1	1	3	2	3	1	0.0	0.0	0.845	0.128	0.464	0.447	0.486	0.224	0.18	1.0	0.417	0.288	0.209	0.901
FG0042:FG0410	0.471	0	1	0	2	3	0	1	1	1	1	1	1	1	1	0.0	0.75	0.0	0.397	0.366	0.0	1.0	0.307	0.459	0.234	0.583	0.244	0.312	0.901
FG0042:FG0438	0.494	1	1	1	2	2	1	1	1	1	1	1	2	1	2	0.186	0.25	0.826	0.397	0.472	0.447	0.617	0.295	0.85	0.234	0.454	0.844	0.4	0.161
FG0042:FG0444	0.494	1	0	1	2	3	1	1	1	1	1	1	2	2	2	0.484	0.0	1.0	0.614	0.155	0.447	1.0	1.0	0.85	0.163	0.353	0.156	0.112	0.409
FG0042:FG0447	0.586	1	1	0	2	2	1	1	1	1	2	2	1	2	2	0.494	0.693	0.0	0.614	0.472	0.447	1.0	1.0	0.15	0.244	0.266	0.898	0.112	0.679
FG0042:FG0467	0.437	1	0	1	3	2	1	1	0	1	1	1	1	1	1	1.0	0.0	0.225	0.128	0.472	0.447	0.566	0.0	0.305	0.738	0.208	0.6	0.334	0.644
FG0042:FG0474	0.465	0	1	1	2	3	2	1	1	1	1	1	3	1	2	0.0	0.26	1.0	0.258	0.472	0.553	0.484	0.392	0.663	0.234	0.182	0.526	0.112	0.288
FG0042:FG0477	0.514	0	1	1	2	2	1	1	1	2	2	1	2	2	2	0.0	1.0	1.0	0.301	0.472	0.447	0.098	0.445	0.38	0.333	0.41	0.328	0.207	0.516
FG0042:FG0478	0.528	1	0	1	2	2	1	1	1	0	2	1	2	2	3	1.0	0.0	1.0	0.537	0.472	0.553	1.0	0.201	0.0	0.385	0.368	0.49	0.203	0.368
FG0042:FG0479	0.591	1	1	1	2	1	1	1	1	1	3	1	1	2	3	1.0	0.24	1.0	0.346	0.167	1.0	0.283	0.362	0.853	0.234	1.0	0.4	0.259	0.467
FG0042:FG0485	0.639	1	1	1	2	3	2	1	1	2	2	2	2	1	2	0.543	0.648	1.0	0.164	0.187	0.553	1.0	0.817	0.221	0.311	0.529	0.244	0.512	0.553
FG0042:FG0487	0.398	1	2	0	1	2	1	1	2	2	3	1	2	2	1	0.306	0.24	0.0	0.128	0.222	0.172	0.916	0.302	0.269	0.244	0.052	0.244	0.119	0.628
FG0042:FG0490	0.611	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1.0	0.259	0.361	0.614	0.472	0.447	0.869	0.408	0.711	0.61	1.0	0.244	0.4	0.277
FG0042:FG0516	0.643	1	1	2	1	3	0	1	1	2	2	3	2	2	2	1.0	1.0	0.36	0.128	0.256	0.0	1.0	0.532	0.392	0.429	0.359	0.4	0.568	0.382
FG0042:FG0518	0.684	1	2	2	1	2	2	1	2	1	1	2	2	2	2	1.0	0.473	0.457	0.386	0.472	0.67	0.685	0.716	0.085	0.848	0.417	0.434	0.488	0.597
FG0042:FG0521	0.476	1	0	1	2	2	1	1	0	1	1	1	1	2	1	0.351	0.0	0.5	0.444	0.472	0.267	0.277	0.0	0.478	0.234	0.583	0.1	0.488	1.0
FG0042:FG0529	0.481	0	1	0	1	2	1	1	1	2	3	0	2	2	1	0.0	0.118	0.0	0.742	0.472	0.553	0.318	0.856	0.211	0.538	0.0	0.162	0.4	0.901
FG0042:FG0530	0.429	1	0	1	1	3	1	0	1	1	1	1	1	2	1	0.416	0.0	0.159	0.128	0.266	0.897	0.0	1.0	0.85	0.234	0.582	0.4	0.485	0.108
FG0042:FG0538	0.519	1	0	1	1	2	1	1	1	2	0	1	2	3	2	1.0	0.0	0.138	0.742	0.472	0.305	1.0	0.638	0.552	0.0	0.417	0.6	0.232	0.323
FG0042:FG0549	0.489	1	1	0	2	2	1	1	1	1	1	1	1	2	1	0.178	0.392	0.0	0.128	0.167	0.447	1.0	0.737	0.602	0.234	0.417	0.244	0.488	0.798
FG0042:FG0551	0.51	1	1	1	2	2	1	2	0	2	1	1	2	2	1	0.549	0.352	0.259	0.416	0.472	0.553	0.509	0.0	0.15	0.766	0.237	0.6	0.271	0.682
FG0042:FG0560	0.471	0	1	1	2	2	1	1	2	1	2	1	2	1	2	0.0	0.132	1.0	0.614	0.222	0.447	0.83	0.451	0.85	0.236	0.136	0.244	0.112	0.489
FG0042:FG0565	0.482	1	1	0	1	2	1	2	0	2	2	1	2	1	2	1.0	0.246	0.0	0.128	0.472	0.553	0.451	0.0	0.424	0.505	0.583	0.277	0.4	0.318
FG0042:FG0566	0.549	1	1	1	2	3	1	0	2	1	3	2	1	2	2	0.416	0.754	1.0	0.614	0.404	0.553	0.0	0.724	0.15	0.427	0.417	0.453	0.178	0.427
FG0042:FG0573	0.576	0	1	1	2	2	1	1	1	1	1	1	1	1	1	0.0	1.0	1.0	0.614	0.14	1.0	0.251	1.0	0.15	0.234	0.583	0.244	0.4	1.0
FG0042:FG0589	0.574	1	1	1	2	3	2	1	1	0	2	1	1	3	1	0.28	1.0	0.901	0.614	0.222	0.447	0.105	0.735	0.0	0.633	0.321	0.244	0.4	0.901
FG0042:FG0590	0.601	1	3	1	1	3	1	0	1	2	1	1	2	2	1	1.0	0.206	1.0	0.128	0.472	0.553	0.0	0.551	0.676	0.234	0.872	0.311	0.488	0.829
FG0042:FG0593	0.525	1	1	1	3	3	1	1	1	1	2	1	3	2	2	1.0	0.721	0.856	0.268	0.387	0.447	1.0	0.559	1.0	0.29	0.198	0.308	0.206	0.146
FG0042:KH004_2_019_H9/	0.256	1	0	0	1	2	1	0	0	1	1	1	1	1	1	1.0	0.0	0.0	0.128	0.472	0.553	0.0	0.0	0.15	0.234	0.417	0.244	0.4	0.099
FG0042:Mal31/	0.744	0	1	1	2	2	1	1	1	1	1	1	2	2	1	0.0	1.0	1.0	0.614	0.222	0.447	1.0	1.0	0.85	0.766	0.583	0.6	0.488	0.901
FG0045:FG0050	0.631	1	0	2	1	1	1	2	1	1	1	1	1	1	2	0.772	0.0	0.838	0.64	0.252	1.0	0.747	0.732	0.831	0.655	0.398	0.244	0.894	0.534
FG0045:FG0052	0.641	1	1	1	2	1	1	2	1	1	1	1	1	1	2	0.565	0.539	0.901	0.36	0.474	1.0	0.747	0.394	0.831	0.655	0.398	0.223	0.894	0.364
FG0045:FG0061	0.598	2	1	3	1	2	1	2	0	2	2	3	2	2	2	0.228	0.775	0.427	0.36	0.279	1.0	0.588	0.0	0.172	0.605	0.284	0.532	0.292	0.624
FG0045:FG0062	0.562	2	0	2	1	1	1	1	1	2	2	2	2	2	2	0.383	0.0	0.144	1.0	1.0	1.0	0.875	1.0	0.355	0.345	0.398	0.389	0.15	0.262
FG0045:FG0063	0.464	1	1	1	1	2	0	2	1	2	2	1	0	3	2	0.772	0.621	0.063	0.528	0.203	0.0	0.272	1.0	0.738	0.518	0.604	0.0	0.227	0.364
FG0045:FG0066	0.547	2	1	2	1	3	1	2	1	1	2	2	1	1	1	0.228	0.24	0.526	1.0	0.474	0.241	0.747	1.0	1.0	0.345	0.495	0.336	0.312	0.318
FG0045:FG0070	0.597	1	1	2	1	1	1	1	1	2	1	1	1	1	2	0.228	0.24	0.232	0.36	0.526	0.774	1.0	1.0	0.492	0.655	0.602	0.611	0.464	0.318
FG0045:FG0074	0.546	2	2	2	1	2	1	1	1	1	2	1	1	2	2	0.302	0.363	0.547	0.64	0.526	0.142	0.747	0.195	0.169	0.554	0.602	0.611	0.35	0.352
FG0045:FG0080	0.584	1	1	2	2	2	1	1	1	2	2	2	2	1	2	0.772	0.446	0.174	0.426	0.526	1.0	0.747	1.0	0.534	0.544	0.604	0.23	0.106	0.364
FG0045:FG0081	0.45	1	1	2	2	1	1	1	1	1	2	1	1	1	2	0.288	1.0	0.113	0.539	0.474	0.271	0.275	0.815	0.169	0.345	0.604	0.389	0.305	0.364
FG0045:FG0087	0.676	1	0	2	1	2	1	1	1	1	1	1	2	2	1	0.772	0.0	0.838	0.64	0.526	1.0	0.747	0.642	0.831	0.655	0.604	0.611	0.467	0.615
FG0045:FG0100	0.552	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1.0	0.307	0.838	0.307	0.526	1.0	0.315	0.555	0.831	0.594	0.602	0.327	0.377	0.216
FG0045:FG0120	0.651	2	1	2	1	1	1	1	1	1	3	3	2	1	2	0.556	0.643	0.838	0.36	0.752	0.601	0.354	1.0	0.38	0.345	0.228	0.611	0.894	0.318
FG0045:FG0123	0.641	1	1	2	1	2	1	1	1	1	1	2	2	1	3	0.41	1.0	0.36	0.36	0.526	1.0	0.747	1.0	0.169	0.655	0.248	0.389	0.894	0.364
FG0045:FG0126	0.56	3	1	2	1	1	1	1	1	1	1	2	1	2	2	0.306	1.0	0.131	0.36	0.119	0.247	0.278	1.0	1.0	0.391	0.398	0.611	0.527	0.364
FG0045:FG0127	0.458	1	1	2	0	1	0	1	1	1	2	1	2	3	2	0.188	0.739	0.838	0.0	0.448	0.0	0.311	0.631	0.169	0.409	0.602	0.368	0.366	0.318
FG0045:FG0131	0.499	1	2	1	1	1	2	1	1	1	2	1	1	2	3	0.228	0.269	0.063	1.0	0.474	0.56	0.333	0.808	0.831	0.655	0.255	0.389	0.145	0.364
FG0045:FG0136	0.438	1	2	1	1	1	0	1	1	2	1	2	1	2	1	0.874	0.528	0.063	0.36	0.526	0.0	0.31	1.0	0.268	0.337	0.283	0.126	0.708	0.364
FG0045:FG0146	0.517	1	1	2	1	1	2	1	0	0	1	1	1	1	3	0.772	0.34	0.469	0.36	0.94	0.381	0.837	0.0	0.0	0.138	1.0	0.611	0.678	0.23
FG0045:FG0156	0.563	1	1	3	1	1	0	2	1	2	2	1	2	2	2	0.772	1.0	0.286	0.845	0.375	0.0	0.747	1.0	0.395	0.345	0.558	0.415	0.348	0.262
FG0045:FG0158	0.689	1	1	2	1	2	2	1	1	2	2	1	1	1	3	0.228	1.0	0.251	0.266	0.526	0.502	0.747	0.607	0.757	0.508	1.0	0.611	0.894	0.364
FG0045:FG0168	0.737	1	0	2	1	2	1	2	1	1	2	2	2	1	2	0.772	0.0	0.516	0.64	0.526	0.716	0.747	1.0	0.831	0.655	0.518	0.538	1.0	0.266
FG0045:FG0169	0.468	2	1	2	2	1	0	0	1	2	1	1	1	2	2	0.383	0.424	0.429	0.36	0.119	0.0	0.0	0.777	0.255	0.655	0.602	0.389	0.381	0.595
FG0045:FG0170	0.537	1	1	2	2	2	1	1	2	2	3	1	2	1	2	0.103	0.327	0.557	0.384	0.17	1.0	0.457	0.55	0.233	0.473	0.398	0.25	0.271	0.364
FG0045:FG0177	0.464	2	0	1	1	1	1	1	1	1	1	1	2	2	3	0.228	0.0	0.063	0.36	0.526	0.447	0.226	0.347	0.831	0.655	0.514	0.223	0.385	0.364
FG0045:FG0178	0.535	1	1	2	1	1	2	1	0	1	1	2	1	1	2	0.772	1.0	0.581	0.195	0.474	0.255	0.747	0.0	0.169	0.655	0.398	0.611	0.894	0.318
FG0045:FG0180	0.54	1	1	1	1	2	1	1	0	1	1	1	2	1	2	0.103	1.0	0.901	0.346	0.474	0.542	0.747	0.0	0.645	0.655	0.398	0.129	0.894	0.318
FG0045:FG0181	0.554	1	1	1	1	1	2	1	0	1	1	2	2	1	1	0.223	1.0	0.063	0.36	0.198	0.42	0.747	0.0	0.831	0.655	0.387	0.47	0.894	0.262
FG0045:FG0182	0.502	1	1	2	1	1	1	1	2	2	1	1	2	1	4	0.772	1.0	0.838	0.36	0.139	1.0	0.747	0.352	0.399	0.122	0.314	0.321	0.423	0.171
FG0045:FG0183	0.503	1	1	2	1	2	1	1	2	1	1	1	1	1	2	0.772	0.804	0.838	0.294	0.417	0.535	0.253	0.294	0.169	0.655	0.904	0.389	0.472	0.272
FG0045:FG0184	0.413	1	1	1	1	1	1	1	0	1	1	1	1	1	3	0.772	0.25	0.063	0.64	0.244	0.419	0.666	0.0	0.169	0.839	0.604	0.43	0.106	0.364
FG0045:FG0186	0.515	2	1	2	1	2	0	1	1	1	2	1	2	1	2	0.544	0.46	0.735	0.64	0.474	0.0	0.253	0.337	0.169	0.409	0.082	0.443	0.894	0.364
FG0045:FG0189	0.41	1	1	2	1	1	0	1	2	1	2	1	1	1	3	0.772	1.0	0.136	0.64	0.474	0.0	0.328	0.721	0.169	0.345	0.238	0.389	0.205	0.364
FG0045:FG0198	0.496	1	1	3	1	1	1	1	1	2	1	1	1	1	2	0.772	1.0	0.362	0.251	0.526	0.652	0.747	0.883	0.089	0.177	0.398	0.111	0.824	0.26
FG0045:FG0220	0.443	1	1	2	1	1	1	1	0	2	2	1	2	1	2	0.772	0.138	0.669	0.233	0.342	1.0	0.747	0.0	0.255	0.249	0.261	0.128	0.512	0.364
FG0045:FG0221	0.495	1	1	2	1	2	2	2	1	2	1	1	2	1	3	0.228	1.0	0.838	0.36	0.474	0.197	0.747	0.081	0.221	0.217	0.398	0.085	0.894	0.194
FG0045:FG0232	0.481	1	2	2	2	1	0	1	2	2	2	0	2	1	1	0.228	0.287	0.838	0.374	0.893	0.0	0.747	0.358	0.351	0.345	0.0	0.213	0.521	0.626
FG0045:FG0260	0.456	1	1	3	1	1	1	0	1	2	2	2	0	1	2	0.228	0.608	0.311	0.36	0.271	0.348	0.0	0.834	0.59	0.418	0.115	0.0	0.554	0.512
FG0045:FG0261	0.507	1	1	2	1	1	1	1	1	2	1	2	2	1	2	0.228	0.59	0.381	0.64	0.346	0.1	0.747	0.824	0.623	0.08	0.398	0.306	0.68	0.261
FG0045:FG0264	0.456	1	2	3	1	1	1	1	0	2	2	2	2	1	2	0.228	0.283	0.602	0.36	0.474	0.91	0.115	0.0	0.689	0.204	0.134	0.391	0.472	0.364
FG0045:FG0266	0.554	1	1	1	1	1	1	1	1	1	1	2	1	1	2	0.659	1.0	0.063	0.281	0.474	1.0	1.0	0.096	0.169	0.345	0.469	0.676	0.45	0.364
FG0045:FG0268	0.566	1	0	2	1	1	1	1	1	1	2	1	1	1	2	0.228	0.0	0.332	0.36	0.408	0.167	0.253	0.862	0.831	0.655	0.602	0.611	0.894	0.318
FG0045:FG0272	0.524	1	1	2	1	2	2	1	0	1	2	3	1	1	2	0.772	0.379	0.514	0.287	0.526	0.29	0.747	0.0	0.06	0.655	0.107	0.389	0.894	0.364
FG0045:FG0288	0.665	2	1	2	1	2	1	1	1	1	1	2	1	2	3	0.507	1.0	0.838	0.64	0.408	0.061	0.649	0.83	0.831	0.655	0.257	0.611	0.538	0.624
FG0045:FG0290	0.546	1	1	2	0	2	1	0	1	1	2	2	1	2	3	0.188	0.093	0.838	0.0	0.526	1.0	0.0	0.483	0.831	0.655	0.531	0.452	0.545	0.364
FG0045:FG0292	0.512	1	1	2	1	1	1	2	1	1	2	2	2	3	2	0.228	0.549	0.838	0.64	0.526	0.116	0.466	0.651	0.831	0.527	0.187	0.228	0.164	0.318
FG0045:FG0293	0.529	1	1	2	1	2	0	1	2	2	2	1	1	1	2	0.228	0.341	0.838	0.64	0.474	0.0	0.642	0.479	0.676	0.249	0.711	0.389	0.313	0.626
FG0045:FG0295	0.478	2	1	3	1	1	2	1	1	2	1	1	1	2	2	0.472	0.432	0.505	0.272	0.526	0.296	0.253	0.512	0.137	0.655	0.552	0.389	0.554	0.364
FG0045:FG0307	0.494	2	1	2	1	2	1	1	1	1	1	2	1	1	3	0.228	0.409	0.678	0.233	0.474	1.0	0.142	0.343	0.169	0.655	0.602	0.469	0.106	0.45
FG0045:FG0309	0.533	1	1	2	2	3	0	1	0	1	1	1	1	1	3	0.315	1.0	0.838	0.36	0.474	0.0	0.253	0.0	0.752	0.441	0.259	0.611	0.894	0.364
FG0045:FG0350	0.396	1	1	1	1	1	1	2	2	1	2	1	1	3	4	0.103	0.236	0.063	0.16	0.339	0.292	0.579	0.421	0.169	0.287	0.602	0.163	0.341	0.215
FG0045:FG0356	0.553	1	1	2	1	0	0	2	2	2	1	2	2	1	2	0.772	0.401	0.514	0.873	0.0	0.0	0.253	0.846	0.169	0.655	0.552	0.389	0.444	0.518
FG0045:FG0358	0.535	1	1	2	1	1	1	1	1	2	2	1	3	1	2	0.228	0.26	0.838	0.482	0.474	0.553	0.253	0.184	0.831	0.27	0.602	0.453	0.894	0.224
FG0045:FG0362	0.612	2	1	2	0	2	1	1	2	1	1	1	1	2	2	0.549	1.0	0.838	0.0	0.526	0.417	0.747	0.349	0.831	0.655	0.398	0.611	0.702	0.376
FG0045:FG0370	0.479	1	1	3	1	1	0	1	1	1	1	1	1	3	2	0.228	0.321	0.312	0.301	0.526	0.0	0.747	1.0	0.831	0.078	0.604	0.293	0.114	0.364
FG0045:FG0391	0.446	1	0	2	1	1	0	2	1	2	2	3	1	1	2	0.228	0.0	0.155	0.64	0.526	0.0	0.233	0.224	0.67	0.345	0.398	0.323	0.276	0.364
FG0045:FG0410	0.557	1	1	2	1	2	1	1	1	2	1	1	1	2	2	0.228	0.75	0.838	0.244	0.474	0.481	0.747	0.307	0.391	0.655	0.602	0.611	0.145	0.364
FG0045:FG0438	0.398	2	1	2	1	1	0	1	1	1	1	1	2	1	2	0.23	0.25	0.174	0.244	0.526	0.0	0.364	0.332	0.169	0.655	0.475	0.1	0.894	0.261
FG0045:FG0444	0.424	2	0	1	1	2	0	1	1	1	1	1	2	1	2	0.484	0.0	0.063	0.36	0.167	0.0	0.747	1.0	0.169	0.585	0.374	0.515	0.434	0.132
FG0045:FG0447	0.52	2	1	2	1	1	0	1	1	1	2	2	1	1	1	0.494	0.693	0.838	0.36	0.526	0.0	0.747	1.0	0.831	0.655	0.247	0.063	0.471	0.318
FG0045:FG0467	0.393	1	0	3	2	1	0	1	0	2	1	1	1	2	2	0.772	0.0	0.543	0.563	0.526	0.0	0.313	0.0	0.548	0.27	0.189	0.252	0.446	0.269
FG0045:FG0474	0.521	1	1	1	2	2	1	1	1	2	1	1	2	2	2	0.228	0.26	0.063	0.555	0.526	0.829	0.226	0.392	0.19	0.655	0.182	0.226	0.423	0.624
FG0045:FG0477	0.417	1	1	1	1	1	0	2	1	2	2	1	1	1	2	0.228	1.0	0.063	0.339	1.0	0.0	0.253	0.445	0.38	0.554	0.429	0.285	0.175	0.364
FG0045:FG0478	0.487	1	0	1	2	1	1	1	1	1	3	1	1	3	1	0.772	0.0	0.065	0.36	0.526	1.0	0.747	0.201	1.0	0.27	0.387	0.121	0.176	0.525
FG0045:FG0479	0.575	1	1	1	2	1	1	1	1	1	3	1	2	2	2	0.772	0.24	0.063	0.36	0.095	0.568	0.521	0.362	0.169	0.508	1.0	0.611	0.438	0.318
FG0045:FG0485	0.596	1	1	1	1	1	1	1	1	1	2	2	2	1	2	0.311	0.648	0.063	0.476	0.187	0.845	0.747	0.817	0.61	0.245	0.529	0.434	0.761	0.364
FG0045:FG0487	0.477	1	2	2	1	1	2	2	2	2	3	1	2	1	3	0.078	0.24	0.838	0.64	0.474	0.138	0.747	0.304	0.328	0.371	0.073	0.434	0.264	0.364
FG0045:FG0490	0.609	1	1	2	1	1	1	2	1	1	2	2	1	1	2	0.772	0.259	0.639	0.36	0.526	0.419	0.747	0.408	0.12	0.39	0.545	0.388	0.894	0.624
FG0045:FG0516	0.588	1	1	2	1	2	1	1	1	1	2	3	2	3	3	0.772	1.0	0.31	0.64	0.474	0.429	0.747	0.532	0.439	0.327	0.34	0.294	0.303	0.364
FG0045:FG0518	0.542	1	2	2	2	1	2	1	2	2	2	2	2	2	3	0.772	0.473	0.205	0.64	0.526	0.25	0.432	0.716	0.765	0.345	0.398	0.102	0.324	0.364
FG0045:FG0521	0.427	1	0	2	2	2	1	2	0	2	1	1	2	1	2	0.123	0.0	0.339	0.196	0.526	0.202	0.277	0.0	0.372	0.655	0.604	0.5	0.106	0.318
FG0045:FG0529	0.556	1	1	2	1	1	1	2	1	1	3	0	2	2	2	0.228	0.118	0.838	0.061	0.526	1.0	0.207	0.856	0.62	0.29	0.0	0.491	0.685	0.364
FG0045:FG0530	0.541	1	0	2	1	2	2	1	1	1	1	1	2	2	3	0.188	0.0	0.679	0.64	0.474	0.53	0.253	1.0	0.169	0.655	0.604	0.611	0.268	0.387
FG0045:FG0538	0.481	1	0	2	0	1	1	1	1	2	1	1	1	1	4	0.772	0.0	0.7	0.0	0.526	0.142	0.747	0.638	0.169	0.394	0.398	0.389	0.72	0.364
FG0045:FG0549	0.485	2	1	2	1	1	0	1	1	2	1	1	1	1	2	0.228	0.392	0.838	0.521	0.12	0.0	0.747	0.737	0.251	0.655	0.398	0.611	0.106	0.376
FG0045:FG0551	0.499	2	1	2	1	2	1	1	0	2	1	1	1	1	2	0.549	0.352	0.741	0.224	0.526	1.0	0.579	0.0	0.424	0.345	0.258	0.389	0.653	0.318
FG0045:FG0560	0.395	1	1	1	1	1	0	2	2	1	2	1	1	1	2	0.228	0.132	0.063	0.36	0.474	0.0	0.747	0.451	0.169	0.356	0.155	0.517	0.409	0.364
