comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
DE048N0:DE133C0	0.501	1	1	1	3	2	0	1	1	2	1	1	1	2	1	0.471	0.612	0.319	0.254	0.176	0.0	0.246	0.542	0.777	0.136	0.589	0.137	0.379	1.0
DE048N0:DE135C0	0.361	1	1	1	2	1	1	1	2	1	1	1	2	2	2	0.092	1.0	0.286	0.182	0.301	0.142	0.129	0.458	0.291	0.479	0.087	0.362	0.225	0.261
DE048N0:DE141C0	0.49	1	0	2	3	1	1	1	1	1	1	2	2	1	3	1.0	0.0	0.783	0.453	0.301	1.0	0.47	0.542	0.442	0.136	0.245	0.362	0.39	0.186
DE048N0:DE150C0	0.537	1	1	1	2	3	1	1	1	2	1	2	1	2	0	0.156	0.388	0.681	0.281	0.368	0.576	0.754	0.458	0.532	0.608	0.412	0.681	0.404	0.0
DE048N0:DE165C0	0.574	1	1	1	2	1	1	1	2	1	2	2	3	2	2	0.777	0.674	0.641	0.453	0.212	0.194	1.0	0.458	0.353	0.479	0.358	0.273	0.335	0.506
DE048N0:DE166C0	0.518	0	1	1	2	2	1	2	1	1	1	2	1	3	3	0.0	1.0	0.618	0.281	0.301	0.789	0.513	0.458	0.709	0.136	0.125	0.503	0.218	0.428
DE048N0:DE194C0	0.43	1	0	0	3	1	1	2	1	1	1	1	2	2	2	0.348	0.0	0.0	0.342	0.301	0.494	0.218	0.458	0.291	0.136	0.589	0.284	0.502	0.354
DE048N0:DE205C0	0.426	1	2	1	2	1	1	2	1	3	2	1	1	3	2	0.118	0.358	0.595	0.281	0.158	0.219	0.593	0.252	0.158	0.385	0.428	0.362	0.502	0.212
DE048N0:DE216C0	0.398	1	1	2	3	2	2	1	1	2	1	2	2	3	1	0.234	0.85	0.779	0.182	0.576	0.35	0.246	0.096	0.281	0.624	0.126	0.362	0.11	0.146
DE048N0:DE221C0	0.435	1	1	1	2	1	1	1	2	2	1	2	1	3	2	1.0	0.547	0.106	0.288	0.14	0.576	0.125	0.358	0.378	0.136	0.137	0.31	0.225	0.567
DE048N0:DE233C0	0.422	0	1	1	2	1	0	2	1	1	1	2	2	2	2	0.0	1.0	0.101	0.182	0.699	0.0	0.548	0.542	0.492	0.136	0.411	0.279	0.273	0.258
DE048N0:DE239C0	0.483	0	2	1	3	1	1	1	1	1	1	2	1	2	1	0.0	0.731	0.289	0.198	0.127	1.0	0.246	0.458	0.157	0.136	0.485	0.485	0.134	0.886
DE048N0:DE241C0	0.412	0	1	2	2	1	1	2	1	0	2	2	1	1	2	0.0	0.327	0.405	0.182	1.0	1.0	0.246	0.74	0.0	0.24	0.109	0.638	0.273	0.114
DE048N0:DE267C0	0.539	1	1	1	1	2	2	1	2	1	2	2	1	3	2	1.0	0.255	0.319	0.782	0.442	0.518	0.536	0.233	0.328	0.489	0.265	0.362	0.273	0.624
DE048N0:DE274C0	0.477	1	1	1	2	2	1	1	2	2	1	1	2	2	2	0.43	0.874	0.569	0.453	0.301	0.279	0.246	0.542	0.247	0.298	0.412	0.325	0.506	0.258
DE048N0:DE317C0	0.575	1	0	1	1	1	1	2	3	1	2	1	3	2	1	0.595	0.0	0.747	0.464	0.181	1.0	0.531	0.367	0.192	0.272	0.412	0.573	0.225	0.886
DE048N0:DE327C0	0.401	0	0	1	2	1	2	1	2	0	1	2	2	2	2	0.0	0.0	0.783	0.451	0.301	0.401	0.24	0.458	0.0	0.864	0.131	0.362	0.167	0.171
DE048N0:DE366C0	0.434	1	3	0	2	1	1	1	1	1	2	1	1	4	1	0.377	0.367	0.0	0.453	0.094	0.483	0.333	1.0	0.709	0.364	0.421	0.362	0.169	0.114
DE048N0:MKK2835.2G/	0.594	0	0	0	2	1	1	1	1	1	1	1	1	2	1	0.0	0.0	0.0	0.453	0.301	1.0	0.754	0.542	0.291	0.864	0.412	0.638	0.502	0.886
DE048N0:NHP1337.12C/	0.406	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1.0	1.0	1.0	0.182	0.699	0.0	0.246	0.458	0.709	0.136	0.588	0.362	0.273	0.114
DE064N0:DE065N0	0.469	1	0	1	1	0	2	2	2	2	2	2	2	4	2	0.42	0.0	0.653	0.115	0.0	0.582	0.304	0.688	0.232	0.189	0.463	0.301	0.335	0.295
DE064N0:DE066N0	0.429	1	1	1	0	0	1	2	1	1	2	2	1	3	2	0.58	1.0	0.653	0.0	0.0	0.326	0.381	0.144	0.182	0.136	0.537	0.345	0.381	0.387
DE064N0:DE068N0	0.521	2	1	2	1	2	1	2	3	1	3	3	2	2	3	0.58	0.258	0.523	0.305	0.492	0.582	0.36	0.53	1.0	0.223	0.13	0.32	0.357	0.114
DE064N0:DE077N0	0.454	1	1	1	1	2	1	2	2	1	2	2	2	2	3	0.42	0.731	0.347	0.286	0.5	0.326	0.186	0.458	0.794	0.267	0.179	0.175	0.245	0.254
DE064N0:DE133C0	0.419	2	1	0	1	2	1	1	2	2	1	2	1	2	2	0.529	0.388	0.0	0.254	0.368	0.326	0.105	0.806	0.514	0.189	0.423	0.225	0.245	0.412
DE064N0:DE135C0	0.399	1	0	2	2	1	2	2	1	1	1	2	1	2	2	0.638	0.0	0.347	0.181	1.0	0.326	0.129	0.144	0.206	0.777	0.21	0.102	0.465	0.178
DE064N0:DE141C0	0.557	1	1	2	1	1	2	1	2	2	1	3	1	2	2	0.42	1.0	0.653	0.741	1.0	0.582	0.611	0.806	0.732	0.189	0.13	0.294	0.472	0.134
DE064N0:DE150C0	0.521	2	1	1	1	2	1	1	1	1	1	3	1	2	3	0.373	0.612	1.0	0.746	0.359	0.908	0.895	0.051	0.326	0.588	0.259	0.351	0.269	0.295
DE064N0:DE165C0	0.551	2	1	1	1	1	2	2	2	2	2	2	3	2	2	0.42	0.326	1.0	1.0	0.487	0.326	0.773	0.144	0.26	0.777	0.337	0.188	0.483	0.305
DE064N0:DE166C0	0.548	1	0	1	1	1	2	1	1	1	1	1	1	3	2	0.58	0.0	1.0	0.733	0.786	0.371	0.513	0.051	0.794	0.189	0.667	0.864	0.284	0.178
DE064N0:DE194C0	0.454	1	1	1	2	1	2	2	1	1	1	2	2	1	1	0.255	1.0	0.347	0.422	1.0	0.494	0.359	0.051	0.206	0.189	0.423	0.284	0.29	0.178
DE064N0:DE205C0	0.487	2	2	1	1	1	2	2	2	2	1	2	0	2	2	0.58	0.339	0.249	0.718	0.857	0.326	0.593	0.709	0.236	0.223	0.423	0.0	0.29	0.295
DE064N0:DE216C0	0.511	1	1	2	1	1	3	1	2	2	1	2	1	2	2	0.346	0.15	0.653	0.157	0.424	0.276	0.105	0.362	0.571	0.588	0.553	0.068	0.687	0.474
DE064N0:DE221C0	0.496	1	1	2	1	1	1	0	3	3	1	2	1	3	2	0.42	0.453	0.347	0.835	0.559	0.908	0.0	0.144	0.27	0.189	0.292	0.672	0.29	0.412
DE064N0:DE233C0	0.365	1	0	1	0	0	1	2	2	2	1	2	1	3	2	0.58	0.0	0.246	0.0	0.0	0.326	0.548	0.806	0.286	0.189	0.115	0.224	0.245	0.178
DE064N0:DE239C0	0.528	1	1	2	2	1	2	1	1	2	1	2	1	2	2	0.58	0.079	0.347	0.282	0.827	0.582	0.105	0.051	0.206	0.189	0.333	0.847	0.641	0.526
DE064N0:DE241C0	0.559	1	1	2	0	1	2	2	3	2	1	3	1	2	2	0.58	0.673	0.405	0.0	0.296	0.582	0.24	0.348	0.327	0.412	0.406	1.0	0.465	0.295
DE064N0:DE267C0	0.499	1	1	0	2	1	3	2	3	2	3	3	0	2	3	0.42	0.745	0.0	0.383	0.317	0.163	0.536	0.207	0.619	0.452	0.295	0.0	0.223	0.322
DE064N0:DE274C0	0.47	1	1	1	1	1	2	1	2	3	2	2	1	2	2	0.15	0.126	0.222	1.0	0.727	0.326	0.105	0.675	0.3	0.434	0.123	0.57	0.269	0.245
DE064N0:DE317C0	0.588	2	1	1	1	1	2	3	3	2	2	2	2	2	2	0.42	1.0	0.401	0.349	0.881	0.582	0.531	0.173	0.206	0.412	0.13	0.573	0.352	0.526
DE064N0:DE327C0	0.524	1	1	2	1	1	2	2	1	2	2	3	1	2	2	0.58	1.0	0.653	1.0	1.0	0.276	0.24	0.144	0.247	0.588	0.178	0.159	0.398	0.124
DE064N0:DE366C0	0.489	1	2	1	1	1	2	1	2	1	1	2	0	4	2	1.0	0.245	0.347	1.0	0.605	0.483	0.466	0.348	0.794	0.223	0.423	0.0	0.191	0.295
DE064N0:MKK2835.2G/	0.654	1	1	1	1	1	2	1	2	1	2	2	1	1	2	0.58	1.0	0.347	1.0	1.0	0.582	0.895	0.806	0.206	0.588	0.13	1.0	0.29	0.526
DE064N0:NHP1337.12C/	0.346	1	0	1	0	0	1	1	1	1	1	2	0	2	2	0.42	0.0	0.653	0.0	0.0	0.326	0.105	0.051	0.794	0.189	0.423	0.0	0.465	0.295
DE065N0:DE066N0	0.515	0	0	1	1	1	1	2	1	2	2	2	2	3	2	0.0	0.0	1.0	0.885	1.0	0.339	0.619	0.163	0.528	0.324	0.37	0.358	0.251	0.158
DE065N0:DE068N0	0.537	1	2	1	2	1	2	2	1	2	2	2	3	3	2	0.186	0.585	0.523	0.427	0.211	0.661	0.64	0.53	0.232	0.455	0.215	0.126	0.215	0.607
DE065N0:DE077N0	0.514	1	1	0	1	1	1	2	2	1	2	3	3	2	2	1.0	0.269	0.0	0.599	0.371	0.339	0.696	0.458	0.232	0.371	0.129	0.271	0.381	0.436
DE065N0:DE133C0	0.526	1	1	1	2	2	1	1	1	1	1	2	2	1	1	0.471	0.612	0.319	0.746	0.359	0.339	0.696	0.688	0.074	0.872	0.416	0.614	0.45	0.114
DE065N0:DE135C0	0.516	1	1	1	1	0	2	2	1	1	2	2	1	2	2	0.092	1.0	0.286	0.563	0.0	0.339	0.463	0.089	0.768	0.385	0.325	0.699	0.335	0.597
DE065N0:DE141C0	0.526	1	0	2	2	0	1	0	1	2	1	3	2	4	2	1.0	0.0	0.783	0.259	0.0	0.661	0.0	0.688	0.268	0.872	0.215	0.404	0.335	0.392
DE065N0:DE150C0	0.476	1	1	1	1	2	2	1	1	1	2	2	1	3	1	0.156	0.388	0.681	0.139	0.368	0.576	0.304	0.312	0.236	0.256	0.259	0.235	0.269	0.886
DE065N0:DE165C0	0.392	1	1	1	1	1	2	2	0	1	2	2	3	3	1	0.777	0.674	0.641	0.115	0.513	0.339	0.304	0.0	0.647	0.308	0.229	0.182	0.199	0.19
DE065N0:DE166C0	0.474	0	1	1	1	1	1	2	1	1	1	2	2	3	2	0.0	1.0	0.618	0.152	0.214	0.45	0.345	0.312	0.232	0.872	0.285	0.301	0.284	0.2
DE065N0:DE194C0	0.487	1	0	0	2	0	2	2	1	1	1	2	3	2	1	0.355	0.0	0.0	0.236	0.0	0.494	0.234	0.312	0.768	0.872	0.416	0.221	0.215	0.646
DE065N0:DE205C0	0.548	1	2	1	1	1	2	2	1	3	1	2	1	2	2	0.118	0.358	0.595	0.167	0.143	0.339	0.407	1.0	0.434	0.487	0.416	0.614	0.215	0.449
DE065N0:DE216C0	0.645	1	1	2	1	1	3	1	2	2	2	3	2	4	1	0.234	0.85	0.779	1.0	0.576	0.278	0.696	0.362	0.293	0.24	0.416	0.383	0.267	0.74
DE065N0:DE221C0	0.466	1	1	1	0	1	2	1	1	3	1	2	2	3	3	1.0	0.547	0.106	0.0	0.441	0.576	0.576	0.1	0.292	0.872	0.215	0.301	0.143	0.174
DE065N0:DE233C0	0.606	0	1	1	1	1	1	2	1	1	1	2	1	4	2	0.0	1.0	0.101	0.885	1.0	0.339	0.452	0.688	0.508	0.872	0.142	0.411	0.328	0.597
DE065N0:DE239C0	0.495	0	2	1	1	1	1	1	1	2	1	2	2	3	0	0.0	0.731	0.289	0.718	0.173	0.661	0.696	0.312	0.768	0.872	0.37	0.301	0.328	0.0
DE065N0:DE241C0	0.674	0	1	2	1	1	1	2	2	2	1	2	2	3	2	0.0	0.327	0.405	0.885	0.704	0.661	0.696	0.26	0.673	0.632	0.521	0.301	0.335	0.487
DE065N0:DE267C0	0.486	1	1	1	1	2	2	2	3	2	2	3	1	3	2	1.0	0.255	0.319	0.171	0.442	0.18	0.304	0.312	0.381	0.128	0.473	0.614	0.257	0.204
DE065N0:DE274C0	0.534	1	1	1	1	1	2	1	1	2	2	1	2	3	1	0.43	1.0	0.569	0.115	0.273	0.339	0.696	0.557	0.463	0.566	0.215	0.229	0.284	0.476
DE065N0:DE317C0	0.411	1	0	1	1	1	1	3	2	2	2	1	3	2	0	0.595	0.0	0.747	0.543	0.119	0.661	0.304	0.141	0.768	0.465	0.215	0.126	0.55	0.0
DE065N0:DE327C0	0.522	0	0	1	1	0	2	2	1	1	1	3	2	3	1	0.0	0.0	0.783	0.115	0.0	0.276	0.475	0.129	1.0	0.128	0.292	0.54	0.55	0.86
DE065N0:DE366C0	0.507	1	3	0	1	1	2	1	1	1	1	2	1	3	1	0.377	0.367	0.0	0.115	0.395	0.483	0.118	0.23	0.232	0.508	0.416	0.614	0.175	1.0
DE065N0:MKK2835.2G/	0.258	0	0	0	1	0	1	1	1	1	1	1	2	2	0	0.0	0.0	0.0	0.115	0.0	0.661	0.304	0.688	0.768	0.128	0.215	0.301	0.215	0.0
DE065N0:NHP1337.12C/	0.742	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1.0	1.0	1.0	0.885	1.0	0.339	0.696	0.312	0.232	0.872	0.416	0.614	0.335	1.0
DE066N0:DE068N0	0.398	1	1	1	2	1	1	1	2	2	2	2	2	2	3	0.814	0.258	0.523	0.427	0.211	0.12	1.0	0.179	0.182	0.256	0.135	0.253	0.108	0.353
DE066N0:DE077N0	0.438	0	1	0	1	1	1	2	1	2	2	2	1	2	3	0.0	0.731	0.0	0.714	0.371	1.0	0.619	0.393	0.24	0.185	0.309	0.356	0.084	0.238
DE066N0:DE133C0	0.569	1	1	1	1	2	1	1	1	2	2	1	1	3	3	0.529	0.388	0.319	0.746	0.359	1.0	0.619	0.149	0.24	0.452	0.865	0.443	0.294	0.295
DE066N0:DE135C0	0.493	2	0	1	2	0	2	2	2	1	2	1	2	1	3	0.546	0.0	0.286	0.563	0.0	0.582	0.386	0.777	0.58	0.276	0.19	0.317	0.845	0.134
DE066N0:DE141C0	0.377	0	1	2	1	0	0	1	1	1	2	1	2	2	2	0.0	1.0	0.783	0.259	0.0	0.0	0.097	0.149	0.182	0.452	0.076	0.212	0.578	0.268
DE066N0:DE150C0	0.535	2	1	1	1	2	1	1	1	2	1	2	3	2	3	0.471	0.612	0.681	0.254	0.432	0.424	0.381	0.851	0.286	0.548	0.259	0.319	0.441	0.158
DE066N0:DE165C0	0.543	1	1	1	0	1	1	2	2	3	2	2	4	4	4	0.223	0.326	0.641	0.0	0.513	0.806	0.381	0.715	0.387	0.199	0.337	0.141	0.182	0.305
DE066N0:DE166C0	0.469	1	0	1	1	1	1	2	1	2	2	1	2	1	2	1.0	0.0	0.618	0.267	0.243	0.211	0.381	0.851	0.24	0.452	0.519	0.345	0.2	0.295
DE066N0:DE194C0	0.491	2	1	0	1	0	1	2	1	1	2	1	2	2	3	0.397	1.0	0.0	0.236	0.0	0.506	0.199	0.851	0.578	0.452	0.865	0.289	0.267	0.295
DE066N0:DE205C0	0.504	1	2	1	1	1	1	2	1	3	2	1	2	2	1	0.882	0.339	0.595	0.282	0.143	0.781	0.407	0.141	0.666	0.452	0.704	0.443	0.23	0.268
DE066N0:DE216C0	0.582	1	1	2	1	1	2	1	1	3	1	2	2	2	3	0.766	0.15	0.779	0.843	0.576	0.267	0.619	0.489	0.189	0.548	0.387	0.536	0.442	0.26
DE066N0:DE221C0	0.488	0	1	1	1	1	1	1	2	3	2	1	2	3	2	0.0	0.453	0.106	0.165	0.441	0.424	0.499	0.605	0.342	0.452	0.292	0.345	0.267	0.389
DE066N0:DE233C0	0.583	1	0	1	1	1	1	2	1	3	2	2	3	3	3	1.0	0.0	0.101	1.0	1.0	1.0	0.452	0.149	0.241	0.452	0.23	0.443	0.414	0.132
DE066N0:DE239C0	0.549	1	1	1	1	1	0	1	1	1	2	2	2	2	3	1.0	0.079	0.289	0.603	0.173	0.0	0.619	0.851	0.76	0.452	0.485	0.34	0.366	0.387
DE066N0:DE241C0	0.53	1	1	2	1	1	0	2	2	2	1	2	1	2	1	1.0	0.673	0.405	1.0	0.704	0.0	0.619	0.198	0.433	0.452	0.406	0.345	0.614	0.318
DE066N0:DE267C0	0.463	0	1	1	2	2	1	2	2	2	1	3	2	2	3	0.0	0.745	0.319	0.171	0.442	0.318	0.381	0.291	0.182	0.213	0.28	0.443	0.421	0.182
DE066N0:DE274C0	0.444	1	0	1	0	1	2	1	2	2	1	1	3	2	3	0.57	0.0	0.569	0.0	0.209	0.518	0.619	0.149	0.238	0.276	0.135	0.342	0.185	0.454
DE066N0:DE317C0	0.493	1	1	1	1	1	0	3	3	2	1	1	2	2	3	0.405	1.0	0.747	0.657	0.119	0.0	0.381	0.356	0.578	0.189	0.135	0.23	0.268	0.387
DE066N0:DE327C0	0.467	1	1	1	0	0	1	2	1	2	1	2	2	3	3	1.0	1.0	0.783	0.0	0.0	0.323	0.398	1.0	0.513	0.272	0.157	0.284	0.251	0.171
DE066N0:DE366C0	0.37	1	2	0	0	1	1	0	2	2	2	1	2	3	2	0.623	0.245	0.0	0.0	0.395	0.517	0.0	0.458	0.24	0.452	0.696	0.443	0.081	0.158
DE066N0:MKK2835.2G/	0.361	1	1	0	0	0	0	1	1	1	1	1	1	2	3	1.0	1.0	0.0	0.0	0.0	0.0	0.381	0.149	0.578	0.272	0.135	0.345	0.267	0.387
DE066N0:NHP1337.12C/	0.638	0	0	1	1	1	1	1	1	2	2	1	2	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0.619	0.851	0.24	0.452	0.865	0.443	0.578	0.158
DE068N0:DE077N0	0.523	1	2	1	2	2	1	2	2	1	2	2	2	1	1	0.186	0.269	0.477	0.268	0.296	0.12	0.64	0.458	0.832	0.733	0.204	0.253	0.755	0.332
DE068N0:DE133C0	0.391	2	1	1	1	3	1	1	2	2	1	1	2	2	1	0.529	0.842	0.158	0.427	0.219	0.12	0.64	0.53	0.552	0.455	0.118	0.202	0.312	0.164
DE068N0:DE135C0	0.513	2	2	1	2	2	2	2	2	1	1	1	3	2	3	0.546	0.585	0.795	0.311	0.492	0.142	0.407	0.223	0.168	0.196	0.797	0.427	0.179	0.483
DE068N0:DE141C0	0.551	1	1	2	2	2	1	1	2	2	1	1	2	2	3	0.186	0.258	0.523	0.305	0.492	0.88	0.076	0.53	0.732	0.455	0.603	0.427	0.176	0.278
DE068N0:DE150C0	0.527	2	1	2	1	3	2	1	1	1	2	2	2	3	2	0.373	0.158	0.523	0.573	0.296	0.576	0.36	0.179	0.363	0.196	0.42	0.329	0.219	0.735
DE068N0:DE165C0	0.54	2	2	2	1	1	2	2	1	2	2	3	3	2	3	0.223	0.585	0.523	0.305	0.704	0.194	0.36	0.47	0.26	0.196	0.305	0.338	0.449	0.19
DE068N0:DE166C0	0.581	1	2	2	1	2	1	2	1	1	1	3	2	4	3	0.814	0.585	0.523	0.573	0.296	0.67	0.36	0.179	0.832	0.455	0.481	0.186	0.379	0.198
DE068N0:DE194C0	0.456	2	1	1	0	2	2	2	1	1	1	1	1	2	2	0.255	0.258	0.477	0.0	0.492	0.495	0.199	0.179	0.168	0.455	0.118	0.381	0.65	0.532
DE068N0:DE205C0	0.542	2	3	1	1	2	2	2	1	2	1	2	2	2	3	0.814	0.353	0.118	0.573	0.492	0.219	0.407	0.53	0.236	0.804	0.161	0.427	0.65	0.225
DE068N0:DE216C0	0.54	1	1	2	2	2	3	1	2	1	2	2	2	2	3	0.58	0.585	0.523	0.427	0.296	0.35	0.64	0.362	0.571	0.196	0.351	0.533	0.275	0.475
DE068N0:DE221C0	0.529	1	2	1	2	2	2	1	2	3	1	2	1	4	2	0.186	0.158	0.628	0.305	0.492	0.576	0.52	0.47	0.307	0.455	0.797	0.174	0.307	0.259
DE068N0:DE233C0	0.528	1	2	1	2	1	1	2	2	2	1	3	3	3	3	0.814	0.585	0.377	0.427	0.211	0.12	0.452	0.53	0.323	0.455	0.228	0.279	0.105	0.483
DE068N0:DE239C0	0.455	1	2	2	2	2	1	1	1	2	1	2	2	3	2	0.814	0.585	0.477	0.153	0.492	0.88	0.64	0.179	0.168	0.455	0.203	0.174	0.191	0.164
DE068N0:DE241C0	0.606	1	2	2	2	1	1	2	3	2	2	4	2	2	3	0.814	0.367	0.405	0.427	0.508	0.88	0.64	0.292	0.327	0.455	0.436	0.32	0.105	0.343
DE068N0:DE267C0	0.417	1	2	1	2	2	2	2	2	2	3	3	2	3	3	0.186	0.258	0.158	0.178	0.055	0.399	0.36	0.355	0.619	0.349	0.206	0.427	0.175	0.101
DE068N0:DE274C0	0.53	1	2	1	1	2	2	1	2	3	2	2	2	4	2	0.384	0.459	0.092	0.305	0.296	0.279	0.64	0.399	0.3	0.217	0.679	0.174	0.233	0.653
DE068N0:DE317C0	0.591	2	1	1	2	2	1	3	3	2	3	2	3	3	2	0.405	0.258	0.27	0.268	0.492	0.88	0.36	0.292	0.168	0.388	0.679	0.372	0.377	0.164
DE068N0:DE327C0	0.606	1	1	2	1	2	2	2	2	2	2	1	3	2	2	0.814	0.258	0.523	0.305	0.492	0.281	0.419	0.183	0.247	0.349	0.666	0.427	0.665	0.62
DE068N0:DE366C0	0.571	2	2	1	1	2	2	1	2	1	1	2	2	4	2	0.617	0.353	0.477	0.305	0.492	0.483	0.062	0.292	0.832	0.804	0.168	0.427	0.283	0.62
DE068N0:MKK2835.2G/	0.562	1	1	1	1	2	1	1	2	1	2	2	2	2	2	0.814	0.258	0.477	0.305	0.492	0.88	0.36	0.53	0.168	0.349	0.679	0.32	0.65	0.164
DE068N0:NHP1337.12C/	0.438	1	2	1	2	1	1	1	1	1	1	1	2	2	2	0.186	0.585	0.523	0.427	0.211	0.12	0.64	0.179	0.832	0.455	0.118	0.427	0.105	0.62
DE077N0:DE133C0	0.628	1	2	1	1	2	1	1	1	2	1	3	3	2	2	0.471	0.388	0.681	0.46	0.273	1.0	0.814	0.458	0.72	0.371	0.314	0.356	0.379	0.403
DE077N0:DE135C0	0.387	1	1	2	3	2	2	2	1	0	1	2	2	0	2	0.092	0.269	0.501	0.394	0.5	0.582	0.581	0.32	0.0	0.267	0.204	0.341	0.0	0.195
DE077N0:DE141C0	0.401	1	1	1	0	2	0	1	1	1	1	4	2	2	2	1.0	0.731	0.087	0.0	0.5	0.0	0.098	0.458	0.732	0.371	0.204	0.341	0.108	0.405
DE077N0:DE150C0	0.424	1	1	1	2	2	1	1	1	1	2	3	2	1	1	0.156	0.343	0.319	0.286	0.359	0.424	0.186	0.542	0.532	0.267	0.25	0.484	0.219	0.474
DE077N0:DE165C0	0.506	1	2	1	1	1	1	2	1	2	2	1	3	3	3	0.777	0.326	0.359	0.286	0.13	0.806	0.227	0.257	0.353	0.267	0.417	0.638	0.346	0.156
DE077N0:DE166C0	0.509	0	1	1	2	2	1	2	1	1	1	2	3	1	3	0.0	0.269	0.382	0.286	0.5	0.211	0.345	0.542	1.0	0.371	0.204	0.175	0.632	0.372
DE077N0:DE194C0	0.563	1	1	1	2	2	1	1	1	0	1	3	3	1	3	0.348	0.731	1.0	0.286	0.5	0.506	0.536	0.542	0.0	0.371	0.309	0.427	0.692	0.243
DE077N0:DE205C0	0.603	1	3	1	2	2	1	2	2	3	1	2	2	2	3	0.118	0.339	0.405	0.286	0.357	0.781	0.407	0.458	0.158	0.733	0.309	0.356	0.692	0.326
DE077N0:DE216C0	0.563	1	2	1	1	2	2	1	2	2	2	3	2	3	2	0.234	0.269	0.146	0.557	0.424	0.267	0.814	0.542	0.571	0.267	0.333	0.356	0.25	0.474
DE077N0:DE221C0	0.495	1	1	2	2	2	1	1	2	2	1	2	2	2	3	1.0	0.184	0.523	0.286	0.13	0.424	0.694	0.247	0.378	0.371	0.204	0.484	0.282	0.403
DE077N0:DE233C0	0.501	0	1	1	1	1	1	2	1	2	1	3	2	2	2	0.0	0.269	0.899	0.714	0.371	1.0	0.452	0.458	0.492	0.371	0.25	0.356	0.308	0.195
DE077N0:DE239C0	0.447	0	2	1	1	2	0	1	1	1	1	3	3	2	2	0.0	0.269	0.711	0.885	0.326	0.0	0.814	0.542	0.134	0.371	0.25	0.175	0.308	0.254
DE077N0:DE241C0	0.436	0	2	1	1	2	0	2	1	1	2	1	2	1	3	0.0	0.673	0.379	0.714	0.371	0.0	0.76	0.26	0.327	0.371	0.174	0.175	0.302	0.363
DE077N0:DE267C0	0.551	1	1	1	3	2	1	2	3	1	3	5	2	2	2	1.0	1.0	0.681	0.286	0.312	0.318	0.191	0.44	0.619	0.362	0.129	0.356	0.241	0.198
DE077N0:DE274C0	0.5	1	1	1	1	2	2	1	1	2	2	2	2	2	3	0.43	0.143	0.431	0.286	0.5	0.518	0.814	0.327	0.3	0.267	0.25	0.484	0.233	0.339
DE077N0:DE317C0	0.438	1	1	1	2	2	0	3	2	1	2	2	2	1	2	0.595	0.731	0.253	0.657	0.38	0.0	0.217	0.175	0.099	0.638	0.25	0.198	0.377	0.254
DE077N0:DE327C0	0.509	0	1	1	1	2	1	2	1	1	2	3	2	1	2	0.0	0.731	0.217	0.286	0.5	0.323	0.539	0.359	0.247	0.364	0.333	0.341	0.527	0.597
DE077N0:DE366C0	0.546	1	3	1	1	2	1	1	0	1	1	2	2	2	2	0.377	0.269	1.0	0.286	0.13	0.517	0.236	0.0	1.0	0.733	0.309	0.356	0.464	0.474
DE077N0:MKK2835.2G/	0.421	0	1	1	1	2	0	1	1	0	2	2	2	1	2	0.0	0.731	1.0	0.286	0.5	0.0	0.186	0.458	0.0	0.362	0.25	0.175	0.692	0.254
DE077N0:NHP1337.12C/	0.579	1	1	0	1	1	1	1	1	1	1	3	2	1	2	1.0	0.269	0.0	0.714	0.371	1.0	0.814	0.542	1.0	0.371	0.309	0.356	0.308	0.474
DE133C0:DE135C0	0.451	1	1	2	2	2	2	1	1	2	1	1	1	1	2	0.638	0.612	0.205	0.563	0.368	0.582	0.638	0.223	0.148	0.385	0.325	0.673	0.284	0.244
DE133C0:DE141C0	0.48	1	1	2	2	2	0	1	1	2	1	2	1	2	3	0.471	0.388	0.13	0.259	0.368	0.0	0.284	1.0	0.453	1.0	0.168	0.481	0.411	0.203
DE133C0:DE150C0	0.203	1	0	0	0	0	1	0	0	3	1	1	2	2	0	0.373	0.0	0.0	0.0	0.0	0.424	0.0	0.0	0.532	0.256	0.259	0.322	0.175	0.0
DE133C0:DE165C0	0.52	2	2	0	1	3	1	1	1	2	1	2	4	3	2	0.471	0.612	0.0	0.254	0.359	0.806	0.227	0.285	0.353	0.308	0.242	0.259	0.472	0.506
DE133C0:DE166C0	0.445	1	1	1	0	2	1	1	0	2	1	1	2	2	3	0.529	0.612	0.063	0.0	0.368	0.211	0.345	0.0	0.72	1.0	0.41	0.225	0.244	0.428
DE133C0:DE194C0	0.518	2	1	1	2	2	1	1	0	2	1	1	2	1	2	0.255	0.388	0.681	0.254	0.368	0.506	0.337	0.0	0.148	1.0	1.0	0.427	0.379	0.354
DE133C0:DE205C0	0.556	2	3	2	0	3	1	1	1	3	1	1	1	3	2	0.529	0.358	0.405	0.0	0.368	0.781	0.407	0.709	0.158	0.615	0.839	0.775	0.379	0.212
