comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
ND5F11.albumax.Control:cross1.nm.1H7.serum.Control	0.647	2	2	2	2	2	1	1	1	1	1	2	1	2	2	0.51	0.382	0.526	0.309	0.305	0.845	1.0	0.872	0.865	0.118	0.525	0.602	0.494	0.21
ND5F11.albumax.Control:cross1.nm.2B8.serum.Control	0.507	2	1	2	2	2	1	1	2	1	2	3	0	3	3	0.436	0.43	0.123	0.181	0.271	0.253	1.0	0.51	0.473	0.424	0.288	0.0	0.468	0.322
ND5F11.albumax.Control:cross1.nm.2F6.serum.Control	0.535	1	1	2	2	2	2	1	1	1	2	2	2	2	2	0.562	0.233	0.547	0.181	0.305	0.613	0.882	0.637	0.279	0.433	0.243	0.212	0.446	0.284
ND5F11.albumax.Control:cross1.nm.2H3.serum.Control	0.467	1	1	2	2	1	2	2	2	2	1	1	3	2	2	0.541	0.339	0.675	0.324	0.305	0.241	0.285	0.637	0.406	0.513	0.224	0.304	0.463	0.074
ND5F11.albumax.Control:cross1.nm.3E10.serum.Control	0.551	2	1	2	2	3	2	1	3	1	2	2	1	2	1	0.557	0.661	0.113	0.181	0.207	0.254	0.766	0.508	0.646	0.487	0.525	0.286	0.648	0.414
ND5F11.albumax.Control:cross1.nm.3E8.serum.Control	0.419	1	1	2	2	1	2	2	1	0	1	3	2	2	2	0.277	0.661	0.42	0.452	0.221	0.606	0.797	0.363	0.0	0.114	0.224	0.308	0.421	0.074
ND5F11.albumax.Control:cross1.nm.3F9.serum.Control	0.494	2	1	2	3	1	2	2	1	0	1	2	1	2	2	0.463	0.402	0.675	0.452	0.526	0.395	0.352	0.363	0.0	0.487	0.525	0.314	0.319	0.278
ND5F4.albumax.Control:ND6A7.albumax.Control	0.544	1	2	2	1	1	2	1	1	2	3	3	3	2	2	0.457	0.585	0.402	0.334	0.6	0.378	0.558	0.195	0.325	0.363	0.337	0.254	0.419	0.218
ND5F4.albumax.Control:ND6B12.albumax.Control	0.483	1	2	1	0	1	1	1	2	1	1	1	2	1	2	1.0	0.295	0.372	0.0	0.051	0.172	0.765	0.475	0.359	0.348	0.326	0.254	0.723	0.712
ND5F4.albumax.Control:ND6C10.albumax.Control	0.674	0	2	1	1	1	2	1	2	2	2	2	3	1	1	0.0	0.268	0.38	0.899	0.376	0.346	0.765	0.525	0.675	0.348	0.337	0.412	0.819	0.922
ND5F4.albumax.Control:ND6D10.albumax.Control	0.592	0	2	1	1	2	1	1	1	1	2	3	3	1	3	0.0	0.31	1.0	0.278	0.239	0.63	0.765	0.475	0.463	0.282	0.397	0.254	0.709	0.406
ND5F4.albumax.Control:ND6E3.albumax.Control	0.568	0	1	1	1	1	1	1	1	2	2	2	3	2	3	0.0	0.145	1.0	0.623	0.4	0.699	0.765	0.825	0.329	0.289	0.349	0.183	0.556	0.245
ND5F4.albumax.Control:ND6E6.albumax.Control	0.478	0	2	0	1	2	2	1	1	1	3	1	3	2	2	0.0	0.415	0.0	0.428	0.4	0.22	0.235	0.408	0.546	0.348	0.491	0.308	0.614	0.147
ND5F4.albumax.Control:ND6G1.albumax.Control	0.587	1	2	1	2	2	1	1	1	1	2	2	3	1	3	0.58	0.529	0.54	0.454	0.455	0.074	0.765	0.525	0.366	0.348	0.337	0.254	0.74	0.446
ND5F4.albumax.Control:ND6G8.albumax.Control	0.562	1	2	1	1	1	1	2	1	0	3	1	3	1	1	1.0	0.585	1.0	1.0	0.443	0.176	0.429	0.525	0.0	0.26	0.491	0.192	0.468	0.775
ND5F4.albumax.Control:ND6H1.albumax.Control	0.584	1	2	1	1	1	2	1	1	0	3	2	3	2	2	0.366	0.585	1.0	0.335	0.512	0.423	0.765	0.525	0.0	0.289	0.337	0.254	0.49	0.573
ND5F4.albumax.Control:ND6H4.albumax.Control	0.6	1	2	1	1	1	2	2	1	1	2	2	3	2	2	1.0	0.585	0.075	0.198	0.6	0.828	0.617	0.475	0.527	0.232	0.251	0.163	0.702	0.498
ND5F4.albumax.Control:ND6H7.albumax.Control	0.502	1	2	1	2	3	3	1	1	1	2	1	3	1	2	1.0	0.497	0.742	0.829	0.181	0.482	0.585	0.159	0.675	0.226	0.337	0.254	0.54	0.133
ND5F4.albumax.Control:ND6H9.albumax.Control	0.583	1	2	1	1	2	2	2	2	0	3	2	3	2	1	1.0	0.585	0.62	1.0	0.207	0.227	0.567	0.343	0.0	0.348	0.171	0.163	0.492	0.922
ND5F4.albumax.Control:cross1.1B5.serum.Control	0.501	0	2	1	1	0	1	2	1	1	2	1	2	2	2	0.0	0.268	0.532	0.13	0.0	0.828	0.765	0.475	0.387	0.289	0.829	0.254	0.437	0.318
ND5F4.albumax.Control:cross1.1D1.serum.Control	0.47	0	1	1	0	1	1	1	1	1	3	2	2	3	2	0.0	0.072	0.103	0.0	0.4	0.172	1.0	0.358	0.283	0.348	0.337	0.706	0.161	0.573
ND5F4.albumax.Control:cross1.1E4.serum.Control	0.477	1	2	1	1	1	1	1	1	2	2	3	2	1	2	0.814	0.268	0.788	0.269	0.6	0.172	0.765	0.34	0.253	0.363	0.361	0.254	0.553	0.202
ND5F4.albumax.Control:cross1.2C6.3H.serum.Control	0.481	0	2	1	1	1	1	1	1	2	2	1	2	3	3	0.0	0.196	0.198	0.134	0.801	0.828	0.765	0.525	0.61	0.348	0.21	0.452	0.226	0.147
ND5F4.albumax.Control:cross1.2C8.serum.Control	0.528	1	1	1	1	2	1	1	1	0	2	2	3	3	3	1.0	0.154	0.872	0.819	0.456	0.172	0.765	0.834	0.0	0.289	0.337	0.254	0.493	0.202
ND5F4.albumax.Control:cross1.2F3.serum.Control	0.45	1	1	0	0	2	1	3	1	2	2	2	2	2	3	0.219	0.147	0.0	0.0	0.4	0.176	0.255	0.475	0.233	0.289	0.337	0.294	0.538	0.446
ND5F4.albumax.Control:cross1.3B4.P2.serum.Control	0.469	0	1	1	0	1	1	2	1	1	1	2	3	3	2	0.0	0.147	0.654	0.0	0.367	0.41	0.284	0.475	1.0	0.062	0.491	0.269	0.181	0.573
ND5F4.albumax.Control:cross1.3C6.3B.serum.Control	0.442	2	1	1	2	2	1	2	2	1	2	2	3	2	3	0.323	0.585	0.602	0.342	0.254	0.172	0.27	0.295	0.171	0.262	0.337	0.158	0.637	0.141
ND5F4.albumax.Control:cross1.nm.1B6.serum.Control	0.546	1	2	2	1	1	2	1	2	1	3	1	3	1	2	0.839	0.641	0.511	1.0	0.702	0.361	1.0	0.475	1.0	0.348	0.171	0.254	0.181	0.202
ND5F4.albumax.Control:cross1.nm.1D12.serum.Control	0.464	0	2	1	1	1	2	1	1	1	2	2	2	1	2	0.0	0.381	0.863	0.445	0.242	0.172	0.056	0.525	0.391	0.289	0.491	0.269	0.819	0.202
ND5F4.albumax.Control:cross1.nm.1H7.serum.Control	0.573	1	1	1	1	1	1	1	2	1	1	2	3	2	2	0.49	0.268	0.851	0.779	0.6	0.828	0.665	0.152	0.865	0.185	0.247	0.183	0.494	0.399
ND5F4.albumax.Control:cross1.nm.2B8.serum.Control	0.404	1	1	1	0	2	1	1	0	1	2	3	2	2	1	0.564	0.587	0.123	0.0	0.4	0.253	0.605	0.0	0.473	0.289	0.28	0.269	0.468	0.078
ND5F4.albumax.Control:cross1.nm.2F6.serum.Control	0.507	1	2	1	1	1	2	1	1	1	2	2	3	3	2	0.18	0.154	0.872	0.054	0.319	0.6	0.765	0.525	0.279	0.19	0.37	0.294	0.446	0.507
ND5F4.albumax.Control:cross1.nm.2H3.serum.Control	0.516	1	1	1	1	1	2	1	2	2	2	2	4	2	2	0.182	0.147	1.0	0.872	0.393	0.241	0.051	0.34	0.4	0.348	0.337	0.294	0.463	0.147
ND5F4.albumax.Control:cross1.nm.3E10.serum.Control	0.551	1	2	1	0	1	2	2	2	1	3	2	3	1	2	0.443	0.585	0.073	0.0	0.332	0.254	0.531	0.178	0.659	0.289	0.238	0.183	0.932	0.414
ND5F4.albumax.Control:cross1.nm.3E8.serum.Control	0.486	1	2	1	1	1	2	1	1	0	2	2	1	2	2	1.0	0.585	0.763	1.0	0.155	0.606	0.562	0.475	0.0	0.363	0.389	0.063	0.524	0.256
ND5F4.albumax.Control:cross1.nm.3F9.serum.Control	0.5	1	1	1	1	1	2	1	1	0	2	2	3	1	2	0.537	0.585	1.0	0.874	0.152	0.378	0.47	0.475	0.0	0.289	0.337	0.183	0.362	0.522
ND6A7.albumax.Control:ND6B12.albumax.Control	0.537	1	1	1	1	1	1	1	1	2	3	2	1	2	2	0.457	0.711	0.945	0.666	0.451	0.622	0.793	0.222	0.234	0.214	0.178	0.853	0.419	0.321
ND6A7.albumax.Control:ND6C10.albumax.Control	0.526	1	1	2	1	1	2	1	1	2	2	1	2	1	2	0.557	0.642	0.218	0.233	0.776	0.174	0.793	0.553	0.171	0.247	0.738	0.681	0.419	0.296
ND6A7.albumax.Control:ND6D10.albumax.Control	0.573	1	2	2	2	2	1	1	1	1	3	3	1	1	3	0.557	0.428	0.402	0.259	0.523	0.181	0.793	0.329	0.404	0.247	0.432	1.0	0.309	0.405
ND6A7.albumax.Control:ND6E3.albumax.Control	0.547	1	0	2	2	0	1	1	2	3	2	2	3	2	1	0.557	0.0	0.402	0.377	0.0	0.249	0.793	0.221	0.101	0.305	0.262	0.415	0.444	0.782
ND6A7.albumax.Control:ND6E6.albumax.Control	0.564	1	2	1	2	1	2	1	2	3	2	1	2	2	2	0.557	0.366	0.543	0.572	0.153	0.622	0.207	0.671	0.173	0.482	0.178	0.541	0.419	0.339
ND6A7.albumax.Control:ND6G1.albumax.Control	0.471	0	1	2	2	1	1	1	1	2	2	2	1	1	1	0.0	0.529	0.08	0.227	0.455	0.523	0.793	0.671	0.234	0.235	0.56	1.0	0.34	0.079
ND6A7.albumax.Control:ND6G8.albumax.Control	0.587	1	1	2	1	1	1	2	1	2	2	1	1	1	2	0.457	1.0	0.402	0.334	0.843	0.53	0.595	0.671	0.262	0.518	0.178	0.182	0.834	0.364
ND6A7.albumax.Control:ND6H1.albumax.Control	0.652	2	1	2	2	1	1	1	1	2	3	1	2	3	1	0.557	1.0	0.402	0.386	0.912	0.665	0.793	0.671	0.262	0.246	0.841	0.779	0.361	0.296
ND6A7.albumax.Control:ND6H4.albumax.Control	0.555	1	1	1	1	1	2	1	1	2	2	1	1	2	2	0.457	1.0	0.598	0.469	1.0	0.378	0.41	0.329	0.17	0.305	0.262	0.513	0.419	0.502
ND6A7.albumax.Control:ND6H7.albumax.Control	0.531	1	1	2	2	3	3	1	2	1	1	2	1	1	2	0.457	0.497	0.145	0.334	0.271	0.378	1.0	0.329	0.17	0.518	0.56	0.704	0.141	0.366
ND6A7.albumax.Control:ND6H9.albumax.Control	0.626	1	1	2	1	2	1	1	3	2	3	2	2	2	2	0.463	1.0	0.402	0.334	0.295	0.851	0.875	0.176	0.262	0.247	0.385	0.431	0.446	0.296
ND6A7.albumax.Control:cross1.1B5.serum.Control	0.587	1	1	2	1	1	1	1	1	1	2	2	1	2	2	0.543	0.494	0.412	0.537	0.41	0.378	0.636	0.329	0.404	0.305	0.36	0.908	0.479	0.296
ND6A7.albumax.Control:cross1.1D1.serum.Control	0.513	1	1	1	1	0	1	1	3	2	3	2	2	2	2	0.543	0.222	0.598	0.666	0.0	0.622	0.558	0.444	0.404	0.247	0.56	0.514	0.089	0.296
ND6A7.albumax.Control:cross1.1E4.serum.Control	0.591	1	1	2	2	1	1	1	2	2	2	2	1	1	1	0.27	0.542	0.191	0.448	1.0	0.622	0.793	0.671	0.234	0.551	0.44	0.774	0.153	0.704
ND6A7.albumax.Control:cross1.2C6.3H.serum.Control	0.447	1	1	2	2	1	1	1	1	3	2	2	1	2	1	0.543	0.196	0.226	0.666	0.391	0.378	0.793	0.671	0.243	0.247	0.432	0.233	0.343	0.287
ND6A7.albumax.Control:cross1.2C8.serum.Control	0.579	1	0	2	2	1	1	1	2	2	3	2	1	3	1	0.457	0.0	0.402	0.334	0.722	0.622	0.793	0.195	0.262	0.235	0.473	0.623	0.419	0.578
ND6A7.albumax.Control:cross1.2F3.serum.Control	0.415	1	0	1	1	1	1	1	1	3	2	1	1	2	1	0.338	0.0	0.542	0.666	0.068	0.622	0.407	0.329	0.234	0.305	0.56	0.1	0.462	0.058
ND6A7.albumax.Control:cross1.3B4.P2.serum.Control	0.363	1	0	2	1	1	0	1	1	2	2	2	1	3	1	0.557	0.0	0.056	0.666	0.767	0.0	0.077	0.329	0.333	0.128	0.181	0.37	0.271	0.296
ND6A7.albumax.Control:cross1.3C6.3B.serum.Control	0.487	2	1	1	2	2	1	1	2	3	3	1	1	2	2	0.234	0.752	0.055	0.242	0.254	0.622	0.063	0.376	0.262	0.165	0.56	0.217	0.419	0.299
ND6A7.albumax.Control:cross1.nm.1B6.serum.Control	0.595	1	1	3	1	2	1	1	1	2	2	2	1	1	1	0.296	0.818	0.402	0.334	0.604	0.732	0.582	0.237	0.333	0.214	0.262	1.0	0.581	0.704
ND6A7.albumax.Control:cross1.nm.1D12.serum.Control	0.48	1	1	2	1	1	1	2	1	1	2	2	0	1	2	0.557	0.381	0.402	0.21	0.159	0.735	0.291	0.671	0.433	0.381	0.205	0.0	0.419	0.704
ND6A7.albumax.Control:cross1.nm.1H7.serum.Control	0.657	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1.0	0.382	0.406	0.334	1.0	0.378	0.793	0.872	0.198	0.247	0.262	0.63	0.506	0.523
ND6A7.albumax.Control:cross1.nm.2B8.serum.Control	0.518	2	1	2	1	1	2	1	2	1	3	3	0	2	2	0.457	0.769	0.475	0.666	0.06	0.369	1.0	0.51	0.404	0.235	0.237	0.0	0.538	0.35
ND6A7.albumax.Control:cross1.nm.2F6.serum.Control	0.582	1	1	2	2	1	2	1	1	2	2	3	2	2	3	0.742	0.056	0.402	0.349	0.719	0.172	0.793	0.671	0.404	0.284	0.316	0.212	0.584	0.296
ND6A7.albumax.Control:cross1.nm.2H3.serum.Control	0.603	1	0	2	2	1	1	2	2	3	2	2	3	2	2	0.361	0.0	0.402	0.334	0.793	0.869	0.285	0.671	0.132	0.247	0.492	0.319	0.666	0.404
ND6A7.albumax.Control:cross1.nm.3E10.serum.Control	0.64	1	1	2	1	2	2	1	2	3	2	1	1	2	2	1.0	1.0	0.543	0.666	0.396	0.622	0.865	0.506	0.333	0.518	0.262	0.286	0.351	0.586
ND6A7.albumax.Control:cross1.nm.3E8.serum.Control	0.514	1	1	2	1	1	2	1	1	2	2	3	2	2	1	0.457	1.0	0.402	0.334	0.245	0.394	1.0	0.329	0.262	0.551	0.178	0.308	0.125	0.642
ND6A7.albumax.Control:cross1.nm.3F9.serum.Control	0.46	2	1	2	1	1	2	2	1	2	2	2	1	2	2	0.463	0.741	0.402	0.207	0.552	0.084	0.263	0.329	0.262	0.305	0.262	0.314	0.217	0.4
ND6B12.albumax.Control:ND6C10.albumax.Control	0.622	0	2	1	1	2	1	1	2	2	2	1	2	2	1	0.0	0.642	0.246	0.102	0.451	0.307	1.0	0.118	0.359	0.573	0.654	0.534	0.723	0.754
ND6B12.albumax.Control:ND6D10.albumax.Control	0.701	0	1	1	2	2	1	1	1	2	3	2	1	2	3	0.0	0.535	0.372	0.592	0.451	0.197	1.0	0.892	0.537	0.288	0.419	0.853	0.613	0.406
ND6B12.albumax.Control:ND6E3.albumax.Control	0.474	0	1	1	1	1	1	1	2	2	1	2	3	2	2	0.0	0.289	0.372	0.377	0.549	0.129	1.0	0.45	0.533	0.139	0.346	0.269	0.556	0.182
ND6B12.albumax.Control:ND6E6.albumax.Control	0.465	0	2	1	1	1	1	0	0	2	2	2	3	2	1	0.0	0.246	0.628	0.572	0.396	0.78	0.0	0.0	0.281	0.573	0.498	0.541	0.614	0.065
ND6B12.albumax.Control:ND6G1.albumax.Control	0.588	1	1	1	2	1	1	1	1	1	2	2	1	2	2	0.58	0.239	0.135	0.227	0.094	0.902	1.0	0.108	1.0	0.509	0.156	0.853	0.644	0.462
ND6B12.albumax.Control:ND6G8.albumax.Control	0.627	1	1	1	0	2	1	2	1	1	2	2	2	2	1	1.0	0.711	0.372	0.0	0.451	1.0	0.429	0.108	0.641	0.263	0.498	0.182	0.467	0.859
ND6B12.albumax.Control:ND6H1.albumax.Control	0.548	1	1	1	2	2	1	1	1	1	2	3	2	2	1	0.366	0.711	0.372	0.386	0.451	0.242	1.0	0.108	0.641	0.272	0.159	0.779	0.49	0.538
ND6B12.albumax.Control:ND6H4.albumax.Control	0.635	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1.0	0.711	0.554	0.802	0.451	0.108	0.617	0.892	0.475	0.139	0.346	0.615	0.819	0.498
ND6B12.albumax.Control:ND6H7.albumax.Control	0.54	1	1	1	1	3	2	1	1	2	2	2	2	2	2	1.0	0.208	0.114	0.054	0.271	0.275	0.82	0.602	0.359	0.427	0.156	0.704	0.445	0.338
ND6B12.albumax.Control:ND6H9.albumax.Control	0.607	1	1	2	0	2	2	1	1	1	2	2	2	3	1	1.0	0.711	0.38	0.0	0.342	0.625	0.677	0.714	0.641	0.573	0.174	0.416	0.492	0.682
ND6B12.albumax.Control:cross1.1B5.serum.Control	0.579	0	2	2	1	1	0	1	1	1	1	1	1	2	1	0.0	0.494	0.468	0.87	1.0	0.0	0.843	0.892	1.0	0.139	0.498	0.761	0.439	0.255
ND6B12.albumax.Control:cross1.1D1.serum.Control	0.557	0	2	1	1	1	1	1	1	2	2	1	1	2	2	0.0	0.289	0.526	1.0	0.549	1.0	0.765	0.128	0.56	0.573	0.156	0.514	0.161	0.538
ND6B12.albumax.Control:cross1.1E4.serum.Control	0.586	1	2	1	2	1	1	1	1	2	2	2	2	2	2	0.814	0.542	0.16	0.448	0.451	1.0	1.0	0.077	0.531	0.128	0.196	0.774	0.435	0.321
ND6B12.albumax.Control:cross1.2C6.3H.serum.Control	0.364	0	1	2	1	1	0	1	1	2	2	3	1	3	2	0.0	0.094	0.281	0.866	0.199	0.0	1.0	0.108	0.359	0.573	0.156	0.086	0.226	0.096
ND6B12.albumax.Control:cross1.2C8.serum.Control	0.579	1	1	2	1	2	1	1	2	1	2	2	2	2	3	1.0	0.289	0.372	0.181	0.316	1.0	1.0	0.31	0.641	0.139	0.237	0.623	0.493	0.321
ND6B12.albumax.Control:cross1.2F3.serum.Control	0.527	1	1	1	1	1	1	2	1	2	1	2	2	2	2	0.219	0.289	0.627	1.0	0.481	1.0	0.255	0.892	0.408	0.139	0.267	0.147	0.538	0.441
ND6B12.albumax.Control:cross1.3B4.P2.serum.Control	0.488	0	1	0	1	2	1	1	1	1	2	2	2	2	1	0.0	0.289	0.0	1.0	0.451	0.418	0.284	0.892	0.359	0.37	0.498	0.375	0.142	0.538
ND6B12.albumax.Control:cross1.3C6.3B.serum.Control	0.498	2	1	0	2	1	1	1	2	1	2	2	2	3	2	0.323	0.462	0.0	0.242	0.562	1.0	0.27	0.29	0.47	0.263	0.239	0.217	0.637	0.405
ND6B12.albumax.Control:cross1.nm.1B6.serum.Control	0.519	1	1	2	0	2	1	1	1	1	2	1	1	1	2	0.839	0.528	0.362	0.0	0.298	0.37	0.789	1.0	0.359	0.712	0.517	0.853	0.096	0.321
ND6B12.albumax.Control:cross1.nm.1D12.serum.Control	0.477	0	1	2	2	2	2	1	1	2	2	2	1	2	2	0.0	0.091	0.372	0.345	0.549	0.6	0.291	0.108	0.325	0.33	0.498	0.147	0.723	0.322
ND6B12.albumax.Control:cross1.nm.1H7.serum.Control	0.498	1	2	2	1	1	0	1	1	2	2	2	1	2	2	0.49	0.382	0.372	0.221	0.451	0.0	0.9	0.373	0.359	0.288	0.346	0.455	0.494	0.336
ND6B12.albumax.Control:cross1.nm.2B8.serum.Control	0.517	1	1	1	1	2	2	1	1	2	1	3	1	2	2	0.564	0.479	0.504	1.0	0.332	0.747	0.84	0.383	0.527	0.376	0.115	0.147	0.468	0.141
ND6B12.albumax.Control:cross1.nm.2F6.serum.Control	0.595	1	1	2	2	2	2	1	1	1	1	3	2	2	2	0.18	0.233	0.372	0.597	0.451	0.284	1.0	0.108	0.892	0.527	0.243	0.327	0.446	0.444
ND6B12.albumax.Control:cross1.nm.2H3.serum.Control	0.428	1	1	1	1	2	2	1	1	2	2	1	3	2	1	0.182	0.289	0.372	0.128	0.451	0.629	0.285	0.188	0.243	0.573	0.654	0.304	0.463	0.102
ND6B12.albumax.Control:cross1.nm.3E10.serum.Control	0.508	1	1	2	1	2	1	2	2	0	2	2	1	1	2	0.443	0.711	0.627	1.0	0.4	0.746	0.766	0.196	0.0	0.221	0.346	0.139	0.656	0.314
ND6B12.albumax.Control:cross1.nm.3E8.serum.Control	0.551	1	1	2	0	2	1	1	1	1	1	2	3	3	1	1.0	0.711	0.372	0.0	0.549	0.394	0.797	0.892	0.641	0.174	0.498	0.308	0.429	0.193
ND6B12.albumax.Control:cross1.nm.3F9.serum.Control	0.536	1	1	1	1	2	1	2	1	1	1	2	1	2	2	0.537	0.452	0.372	0.126	0.451	0.365	0.47	0.892	0.641	0.139	0.346	0.167	0.362	0.459
ND6C10.albumax.Control:ND6D10.albumax.Control	0.659	1	2	1	2	1	1	1	1	2	2	2	2	1	3	1.0	0.344	0.38	0.278	0.523	0.518	1.0	0.118	0.463	0.664	0.432	0.681	0.89	0.313
ND6C10.albumax.Control:ND6E3.albumax.Control	0.484	1	1	1	1	1	1	1	2	3	0	1	4	1	3	1.0	0.358	0.38	0.522	0.224	0.518	1.0	0.376	0.329	0.0	0.16	0.415	0.556	0.322
ND6C10.albumax.Control:ND6E6.albumax.Control	0.471	1	1	1	1	1	1	0	1	1	1	1	3	1	3	1.0	0.246	0.62	0.326	0.071	0.482	0.0	0.765	0.656	0.765	0.473	0.222	0.614	0.206
ND6C10.albumax.Control:ND6G1.albumax.Control	0.619	1	1	2	1	1	2	1	1	2	1	2	2	1	2	0.42	0.17	0.325	0.454	0.231	0.307	1.0	0.882	0.366	0.509	0.527	0.681	0.921	0.47
ND6C10.albumax.Control:ND6G8.albumax.Control	0.58	0	1	1	1	2	1	2	1	1	2	1	2	2	2	0.0	0.642	0.38	0.898	0.776	0.307	0.429	0.882	0.154	0.26	0.473	0.251	0.467	0.636
ND6C10.albumax.Control:ND6H1.albumax.Control	0.644	1	1	1	2	2	3	1	1	1	1	3	3	3	2	0.634	0.642	0.38	0.335	0.776	0.335	1.0	0.882	0.154	0.272	0.527	0.46	0.49	0.687
ND6C10.albumax.Control:ND6H4.albumax.Control	0.498	0	1	2	2	1	2	1	1	2	1	1	2	1	2	0.0	0.642	0.62	0.198	0.776	0.41	0.617	0.118	0.527	0.057	0.062	0.498	0.702	0.398
ND6C10.albumax.Control:ND6H7.albumax.Control	0.507	0	1	2	2	2	2	1	1	1	2	2	2	1	1	0.0	0.139	0.38	0.728	0.329	0.174	0.82	0.199	0.829	0.252	0.527	0.385	0.722	0.207
ND6C10.albumax.Control:ND6H9.albumax.Control	0.529	0	1	0	1	1	1	1	1	1	1	1	3	2	1	0.0	0.642	0.0	0.899	0.295	0.106	0.677	0.084	0.154	0.821	0.35	0.416	0.492	1.0
ND6C10.albumax.Control:cross1.1B5.serum.Control	0.53	1	2	1	2	2	2	1	1	2	0	2	1	1	3	1.0	0.494	0.091	0.13	0.41	0.518	0.843	0.118	0.387	0.0	0.473	0.681	0.437	0.396
ND6C10.albumax.Control:cross1.1D1.serum.Control	0.56	1	2	2	1	1	1	1	2	2	1	1	3	2	1	1.0	0.358	0.62	0.102	0.224	0.307	0.765	0.358	0.283	0.835	0.527	0.195	0.234	0.867
ND6C10.albumax.Control:cross1.1E4.serum.Control	0.519	1	2	2	2	1	1	1	1	3	1	2	2	1	1	0.186	0.542	0.38	0.269	0.776	0.307	1.0	0.697	0.253	0.345	0.208	0.448	0.735	0.182
ND6C10.albumax.Control:cross1.2C6.3H.serum.Control	0.55	1	1	2	0	1	2	1	1	3	1	2	2	2	2	1.0	0.163	0.521	0.0	0.59	0.518	1.0	0.882	0.61	1.0	0.397	0.251	0.226	0.131
ND6C10.albumax.Control:cross1.2C8.serum.Control	0.452	0	1	1	1	2	1	1	2	1	1	3	1	2	2	0.0	0.358	0.252	0.717	0.642	0.307	1.0	0.525	0.154	0.058	0.473	0.385	0.493	0.182
ND6C10.albumax.Control:cross1.2F3.serum.Control	0.398	1	1	1	1	1	1	2	1	3	0	2	1	1	2	0.781	0.358	0.62	0.102	0.156	0.307	0.255	0.118	0.171	0.0	0.527	0.319	0.538	0.449
ND6C10.albumax.Control:cross1.3B4.P2.serum.Control	0.508	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1.0	0.358	0.38	0.102	1.0	0.518	0.284	0.118	0.675	0.231	0.473	0.068	0.136	0.687
ND6C10.albumax.Control:cross1.3C6.3B.serum.Control	0.468	1	1	2	2	1	1	1	2	1	2	2	2	2	1	0.49	0.393	0.398	0.417	0.253	0.307	0.27	0.449	0.325	0.109	0.527	0.251	0.637	0.274
ND6C10.albumax.Control:cross1.nm.1B6.serum.Control	0.456	1	1	1	1	2	3	1	2	2	2	1	2	0	1	0.161	0.46	0.489	0.898	0.38	0.268	0.789	0.118	0.675	0.576	0.145	0.681	0.0	0.182
ND6C10.albumax.Control:cross1.nm.1D12.serum.Control	0.497	1	0	1	2	2	2	1	1	1	2	2	1	1	2	1.0	0.0	0.243	0.445	0.224	0.091	0.291	0.887	0.545	0.185	0.473	0.251	1.0	0.214
ND6C10.albumax.Control:cross1.nm.1H7.serum.Control	0.606	1	2	1	1	1	2	1	2	1	1	1	2	1	2	0.51	0.382	0.231	0.678	0.776	0.518	0.9	0.514	0.675	0.605	0.058	0.6	0.494	0.477
ND6C10.albumax.Control:cross1.nm.2B8.serum.Control	0.399	1	1	2	1	1	2	1	1	2	1	3	1	2	0	0.436	0.41	0.62	0.102	0.157	0.307	0.84	0.392	0.473	0.24	0.237	0.251	0.468	0.0
ND6C10.albumax.Control:cross1.nm.2F6.serum.Control	0.585	2	2	1	2	2	3	1	1	2	2	2	3	2	2	0.562	0.233	0.252	0.102	0.719	0.346	1.0	0.882	0.279	0.268	0.283	0.212	0.446	0.585
ND6C10.albumax.Control:cross1.nm.2H3.serum.Control	0.639	1	1	1	1	1	1	1	2	3	1	1	3	2	2	0.818	0.358	0.38	0.77	1.0	0.11	0.285	0.694	0.318	1.0	1.0	0.319	0.463	0.243
ND6C10.albumax.Control:cross1.nm.3E10.serum.Control	0.526	1	1	1	1	2	2	2	3	2	1	0	2	1	2	0.557	0.642	0.547	0.102	0.396	0.227	0.766	0.396	0.334	0.221	0.0	0.286	0.797	0.414
ND6C10.albumax.Control:cross1.nm.3E8.serum.Control	0.477	0	1	1	1	2	2	1	1	1	1	3	2	2	2	0.0	0.642	0.143	0.898	0.245	0.174	0.797	0.118	0.154	0.327	0.473	0.308	0.706	0.333
ND6C10.albumax.Control:cross1.nm.3F9.serum.Control	0.509	1	1	1	1	2	2	2	1	1	0	1	2	2	2	0.463	0.383	0.38	1.0	0.552	0.826	0.47	0.118	0.154	0.0	0.148	0.319	0.362	0.6
ND6D10.albumax.Control:ND6E3.albumax.Control	0.551	1	2	1	1	1	2	1	2	3	1	2	3	1	3	1.0	0.298	1.0	0.13	0.238	0.757	1.0	0.45	0.329	0.054	0.254	0.415	0.446	0.229
